"company_name","product_name","unit_price","quantity","order_date","required_date","shipped_date","freight","contact_name","contact_title"
"Bon app'","Tofu",23.25,20,"1998-05-06","1998-06-03",NULL,38.28,"Laurence Lebihan","Owner"
"Bon app'","Teatime Chocolate Biscuits",9.2,10,"1998-05-06","1998-06-03",NULL,38.28,"Laurence Lebihan","Owner"
"Bon app'","Ikura",31,15,"1998-01-12","1998-01-26","1998-02-06",63.54,"Laurence Lebihan","Owner"
"Bon app'","Northwoods Cranberry Sauce",40,10,"1997-04-18","1997-05-16","1997-04-21",350.64,"Laurence Lebihan","Owner"
"Bon app'","Uncle Bob's Organic Dried Pears",30,50,"1997-04-18","1997-05-16","1997-04-21",350.64,"Laurence Lebihan","Owner"
"Bon app'","Chef Anton's Cajun Seasoning",22,50,"1997-04-18","1997-05-16","1997-04-21",350.64,"Laurence Lebihan","Owner"
"Bon app'","Carnarvon Tigers",50,20,"1996-10-29","1996-11-26","1996-11-08",166.31,"Laurence Lebihan","Owner"
"Bon app'","Jack's New England Clam Chowder",7.7,12,"1996-10-29","1996-11-26","1996-11-08",166.31,"Laurence Lebihan","Owner"
"Bon app'","Ipoh Coffee",36.8,40,"1996-10-29","1996-11-26","1996-11-08",166.31,"Laurence Lebihan","Owner"
"Bon app'","Carnarvon Tigers",50,30,"1997-03-11","1997-04-08","1997-03-14",64.56,"Laurence Lebihan","Owner"
"Bon app'","Spegesild",12,21,"1998-02-09","1998-03-09","1998-02-12",60.42,"Laurence Lebihan","Owner"
"Bon app'","Pavlova",17.45,15,"1997-11-05","1997-12-03","1997-11-14",20.12,"Laurence Lebihan","Owner"
"Bon app'","Wimmers gute Semmelknödel",33.25,20,"1998-02-09","1998-03-09","1998-02-12",60.42,"Laurence Lebihan","Owner"
"Bon app'","Rhönbräu Klosterbier",7.75,20,"1998-03-06","1998-04-03","1998-03-24",134.64,"Laurence Lebihan","Owner"
"Bon app'","NuNuCa Nuß-Nougat-Creme",11.2,50,"1996-11-25","1996-12-23","1996-11-28",96.04,"Laurence Lebihan","Owner"
"Bon app'","Manjimup Dried Apples",42.4,20,"1996-11-25","1996-12-23","1996-11-28",96.04,"Laurence Lebihan","Owner"
"Bon app'","Gorgonzola Telino",12.5,3,"1997-11-05","1997-12-03","1997-11-14",20.12,"Laurence Lebihan","Owner"
"Bon app'","Flotemysost",21.5,30,"1997-10-23","1997-11-06","1997-10-29",63.2,"Laurence Lebihan","Owner"
"Bon app'","Manjimup Dried Apples",53,20,"1997-09-10","1997-09-24","1997-10-03",113.15,"Laurence Lebihan","Owner"
"Bon app'","Louisiana Fiery Hot Pepper Sauce",21.05,10,"1997-11-05","1997-12-03","1997-11-14",20.12,"Laurence Lebihan","Owner"
"Bon app'","Grandma's Boysenberry Spread",25,50,"1998-02-05","1998-03-05","1998-02-10",112.27,"Laurence Lebihan","Owner"
"Bon app'","Tourtière",5.9,24,"1996-11-25","1996-12-23","1996-11-28",96.04,"Laurence Lebihan","Owner"
"Bon app'","Pavlova",17.45,12,"1998-02-05","1998-03-05","1998-02-10",112.27,"Laurence Lebihan","Owner"
"Bon app'","Alice Mutton",39,16,"1998-02-05","1998-03-05","1998-02-10",112.27,"Laurence Lebihan","Owner"
"Bon app'","Boston Crab Meat",18.4,30,"1997-09-10","1997-09-24","1997-10-03",113.15,"Laurence Lebihan","Owner"
"Bon app'","Chartreuse verte",18,21,"1998-01-12","1998-01-26","1998-02-06",63.54,"Laurence Lebihan","Owner"
"Bon app'","Mozzarella di Giovanni",34.8,16,"1998-03-06","1998-04-03","1998-03-24",134.64,"Laurence Lebihan","Owner"
"Bon app'","Tarte au sucre",49.3,14,"1998-03-06","1998-04-03","1998-03-24",134.64,"Laurence Lebihan","Owner"
"Bon app'","Pavlova",17.45,30,"1998-03-06","1998-04-03","1998-03-24",134.64,"Laurence Lebihan","Owner"
"Bon app'","Zaanse koeken",9.5,30,"1997-11-26","1997-12-24","1997-11-28",16.71,"Laurence Lebihan","Owner"
"Bon app'","Wimmers gute Semmelknödel",26.6,8,"1997-03-11","1997-04-08","1997-03-14",64.56,"Laurence Lebihan","Owner"
"Bon app'","Gnocchi di nonna Alice",38,30,"1997-11-26","1997-12-24","1997-11-28",16.71,"Laurence Lebihan","Owner"
"Bon app'","Ravioli Angelo",19.5,14,"1997-11-26","1997-12-24","1997-11-28",16.71,"Laurence Lebihan","Owner"
"Bon app'","Gudbrandsdalsost",36,25,"1997-11-26","1997-12-24","1997-11-28",16.71,"Laurence Lebihan","Owner"
"Bottom-Dollar Markets","Alice Mutton",31.2,50,"1997-01-30","1997-02-13","1997-02-07",44.17,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Aniseed Syrup",10,20,"1997-11-14","1997-12-12","1997-11-18",243.73,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Zaanse koeken",7.6,30,"1997-01-30","1997-02-13","1997-02-07",44.17,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Camembert Pierrot",34,25,"1998-03-02","1998-03-30","1998-03-11",48.83,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Raclette Courdavault",44,9,"1997-01-10","1997-02-07","1997-01-21",23.65,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Gula Malacca",15.5,40,"1997-01-10","1997-02-07","1997-01-21",23.65,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Jack's New England Clam Chowder",7.7,25,"1997-01-10","1997-02-07","1997-01-21",23.65,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Uncle Bob's Organic Dried Pears",30,20,"1998-03-27","1998-04-24","1998-04-08",14.01,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Chai",18,60,"1998-03-02","1998-03-30","1998-03-11",48.83,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Ipoh Coffee",46,9,"1998-03-27","1998-04-24","1998-04-08",14.01,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Grandma's Boysenberry Spread",25,12,"1998-03-13","1998-04-10","1998-03-17",74.44,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Singaporean Hokkien Fried Mee",11.2,20,"1997-04-01","1997-04-29","1997-04-11",62.89,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","NuNuCa Nuß-Nougat-Creme",11.2,60,"1997-04-01","1997-04-29","1997-04-11",62.89,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Raclette Courdavault",44,16,"1997-01-10","1997-02-07","1997-01-15",2.4,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Geitost",2,49,"1997-01-10","1997-02-07","1997-01-15",2.4,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Boston Crab Meat",14.7,50,"1997-01-30","1997-02-13","1997-02-07",44.17,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Northwoods Cranberry Sauce",40,16,"1998-03-25","1998-04-22","1998-03-27",32.27,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Scottish Longbreads",12.5,42,"1998-04-24","1998-05-22","1998-04-30",24.12,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Ikura",31,30,"1998-03-13","1998-04-10","1998-03-17",74.44,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Pâté chinois",19.2,15,"1996-12-20","1997-01-17","1996-12-24",47.42,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Alice Mutton",39,6,"1998-03-13","1998-04-10","1998-03-17",74.44,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Tarte au sucre",49.3,60,"1998-03-13","1998-04-10","1998-03-17",74.44,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Tarte au sucre",39.4,20,"1996-12-20","1997-01-17","1996-12-24",47.42,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Outback Lager",12,30,"1996-12-20","1997-01-17","1996-12-24",47.42,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Tarte au sucre",49.3,21,"1998-04-16","1998-05-14","1998-04-20",52.52,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Guaraná Fantástica",4.5,30,"1998-04-16","1998-05-14","1998-04-20",52.52,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Ikura",24.8,16,"1996-12-20","1997-01-17","1996-12-24",47.42,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Queso Cabrales",21,5,"1998-03-12","1998-03-26","1998-03-13",52.92,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Gula Malacca",19.45,18,"1998-03-12","1998-03-26","1998-03-13",52.92,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Gnocchi di nonna Alice",38,18,"1998-03-12","1998-03-26","1998-03-13",52.92,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Manjimup Dried Apples",53,24,"1998-04-23","1998-05-21",NULL,70.58,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Mozzarella di Giovanni",34.8,35,"1997-11-14","1997-12-12","1997-11-18",243.73,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Geitost",2.5,15,"1998-04-23","1998-05-21",NULL,70.58,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Camembert Pierrot",34,50,"1997-11-14","1997-12-12","1997-11-18",243.73,"Elizabeth Lincoln","Accounting Manager"
"Bottom-Dollar Markets","Rhönbräu Klosterbier",7.75,10,"1998-03-25","1998-04-22","1998-03-27",32.27,"Elizabeth Lincoln","Accounting Manager"
"Cactus Comidas para llevar","Ipoh Coffee",46,7,"1998-01-07","1998-02-04","1998-01-16",19.76,"Patricio Simpson","Sales Agent"
"Cactus Comidas para llevar","Geitost",2.5,10,"1998-04-28","1998-05-26",NULL,0.33,"Patricio Simpson","Sales Agent"
"Cactus Comidas para llevar","Jack's New England Clam Chowder",9.65,10,"1997-04-29","1997-05-27","1997-05-02",17.22,"Patricio Simpson","Sales Agent"
"Cactus Comidas para llevar","Laughing Lumberjack Lager",14,20,"1998-04-28","1998-05-26",NULL,0.33,"Patricio Simpson","Sales Agent"
"Cactus Comidas para llevar","Gorgonzola Telino",12.5,1,"1997-12-17","1998-01-14","1997-12-22",1.1,"Patricio Simpson","Sales Agent"
"Cactus Comidas para llevar","Steeleye Stout",18,3,"1997-04-29","1997-05-27","1997-05-02",17.22,"Patricio Simpson","Sales Agent"
"Cactus Comidas para llevar","Röd Kaviar",15,10,"1998-02-11","1998-03-11","1998-02-18",2.84,"Patricio Simpson","Sales Agent"
"Cactus Comidas para llevar","Rössle Sauerkraut",45.6,8,"1998-03-10","1998-03-24","1998-03-13",31.51,"Patricio Simpson","Sales Agent"
"Cactus Comidas para llevar","Scottish Longbreads",12.5,6,"1997-04-29","1997-05-27","1997-05-02",17.22,"Patricio Simpson","Sales Agent"
"Cactus Comidas para llevar","Sasquatch Ale",14,20,"1998-03-10","1998-03-24","1998-03-13",31.51,"Patricio Simpson","Sales Agent"
"Cactus Comidas para llevar","Rhönbräu Klosterbier",7.75,20,"1998-01-07","1998-02-04","1998-01-16",19.76,"Patricio Simpson","Sales Agent"
"Centro comercial Moctezuma","Gravad lax",20.8,1,"1996-07-18","1996-08-15","1996-07-25",3.25,"Francisco Chang","Marketing Manager"
"Centro comercial Moctezuma","Sir Rodney's Scones",8,10,"1996-07-18","1996-08-15","1996-07-25",3.25,"Francisco Chang","Marketing Manager"
"Chop-suey Chinese","Vegie-spread",43.9,30,"1998-04-22","1998-05-20","1998-04-28",48.22,"Yang Wang","Owner"
"Chop-suey Chinese","Guaraná Fantástica",3.6,15,"1996-07-11","1996-08-08","1996-07-23",22.98,"Yang Wang","Owner"
"Chop-suey Chinese","Pâté chinois",19.2,21,"1996-07-11","1996-08-08","1996-07-23",22.98,"Yang Wang","Owner"
"Chop-suey Chinese","Wimmers gute Semmelknödel",26.6,30,"1996-12-03","1996-12-31","1996-12-27",1.17,"Yang Wang","Owner"
"Chop-suey Chinese","Tarte au sucre",49.3,12,"1998-03-20","1998-04-17","1998-04-08",27.19,"Yang Wang","Owner"
"Chop-suey Chinese","Singaporean Hokkien Fried Mee",14,28,"1997-11-19","1997-12-17","1997-11-21",31.43,"Yang Wang","Owner"
"Chop-suey Chinese","Gnocchi di nonna Alice",38,20,"1998-04-16","1998-05-14","1998-04-27",47.84,"Yang Wang","Owner"
"Chop-suey Chinese","Tarte au sucre",49.3,9,"1997-11-19","1997-12-17","1997-11-21",31.43,"Yang Wang","Owner"
"Chop-suey Chinese","Gnocchi di nonna Alice",38,12,"1998-03-20","1998-04-17","1998-04-08",27.19,"Yang Wang","Owner"
"Chop-suey Chinese","Longlife Tofu",8,21,"1996-07-11","1996-08-08","1996-07-23",22.98,"Yang Wang","Owner"
"Chop-suey Chinese","Chang",19,30,"1998-04-22","1998-05-20","1998-04-28",48.22,"Yang Wang","Owner"
"Chop-suey Chinese","Konbu",6,6,"1997-11-19","1997-12-17","1997-11-21",31.43,"Yang Wang","Owner"
"Chop-suey Chinese","Vegie-spread",43.9,12,"1998-04-16","1998-05-14","1998-04-27",47.84,"Yang Wang","Owner"
"Chop-suey Chinese","Sir Rodney's Scones",10,40,"1997-11-06","1997-12-04","1997-11-14",96.65,"Yang Wang","Owner"
"Chop-suey Chinese","Longlife Tofu",8,20,"1996-12-03","1996-12-31","1996-12-27",1.17,"Yang Wang","Owner"
"Chop-suey Chinese","Chai",14.4,15,"1996-12-03","1996-12-31","1996-12-27",1.17,"Yang Wang","Owner"
"Chop-suey Chinese","Manjimup Dried Apples",53,30,"1997-11-06","1997-12-04","1997-11-14",96.65,"Yang Wang","Owner"
"Chop-suey Chinese","Camembert Pierrot",34,10,"1997-04-28","1997-05-26","1997-05-01",91.76,"Yang Wang","Owner"
"Chop-suey Chinese","Gnocchi di nonna Alice",38,40,"1997-04-28","1997-05-26","1997-05-01",91.76,"Yang Wang","Owner"
"Chop-suey Chinese","Gudbrandsdalsost",36,40,"1997-11-19","1997-12-17","1997-11-21",31.43,"Yang Wang","Owner"
"Chop-suey Chinese","Ikura",31,16,"1997-04-28","1997-05-26","1997-05-01",91.76,"Yang Wang","Owner"
"Chop-suey Chinese","Gravad lax",26,8,"1998-03-20","1998-04-17","1998-04-08",27.19,"Yang Wang","Owner"
"Comércio Mineiro","Queso Cabrales",16.8,10,"1997-03-06","1997-04-03","1997-03-13",11.93,"Pedro Afonso","Sales Associate"
"Comércio Mineiro","Spegesild",9.6,5,"1997-03-06","1997-04-03","1997-03-13",11.93,"Pedro Afonso","Sales Associate"
"Comércio Mineiro","Sirop d'érable",28.5,4,"1998-04-22","1998-05-06","1998-05-01",29.99,"Pedro Afonso","Sales Associate"
"Comércio Mineiro","Maxilaku",16,15,"1996-08-27","1996-09-24","1996-09-03",79.7,"Pedro Afonso","Sales Associate"
"Comércio Mineiro","Gnocchi di nonna Alice",30.4,30,"1997-04-02","1997-04-30","1997-04-09",65.99,"Pedro Afonso","Sales Associate"
"Comércio Mineiro","Spegesild",12,9,"1998-03-23","1998-04-20","1998-03-30",0.21,"Pedro Afonso","Sales Associate"
"Comércio Mineiro","Chef Anton's Gumbo Mix",17,20,"1996-08-27","1996-09-24","1996-09-03",79.7,"Pedro Afonso","Sales Associate"
"Comércio Mineiro","Gula Malacca",19.45,15,"1998-04-22","1998-05-06","1998-05-01",29.99,"Pedro Afonso","Sales Associate"
"Comércio Mineiro","Thüringer Rostbratwurst",99,15,"1996-08-27","1996-09-24","1996-09-03",79.7,"Pedro Afonso","Sales Associate"
"Comércio Mineiro","Original Frankfurter grüne Soße",10.4,10,"1996-08-27","1996-09-24","1996-09-03",79.7,"Pedro Afonso","Sales Associate"
"Consolidated Holdings","Konbu",4.8,1,"1997-03-03","1997-03-31","1997-03-18",6.17,"Elizabeth Brown","Sales Representative"
"Consolidated Holdings","Mishi Kobe Niku",97,3,"1998-01-23","1998-02-20","1998-01-29",38.24,"Elizabeth Brown","Sales Representative"
"Consolidated Holdings","Chef Anton's Gumbo Mix",21.35,30,"1998-01-23","1998-02-20","1998-01-29",38.24,"Elizabeth Brown","Sales Representative"
"Consolidated Holdings","Tunnbröd",7.2,21,"1997-03-03","1997-03-31","1997-03-18",6.17,"Elizabeth Brown","Sales Representative"
"Consolidated Holdings","Chang",15.2,10,"1997-02-04","1997-03-18","1997-02-07",9.21,"Elizabeth Brown","Sales Representative"
"Consolidated Holdings","Gustaf's Knäckebröd",16.8,12,"1997-02-04","1997-03-18","1997-02-07",9.21,"Elizabeth Brown","Sales Representative"
"Consolidated Holdings","Mozzarella di Giovanni",27.8,10,"1997-02-04","1997-03-18","1997-02-07",9.21,"Elizabeth Brown","Sales Representative"
"Die Wandernde Kuh","Rössle Sauerkraut",36.4,4,"1996-09-23","1996-10-21","1996-10-03",40.26,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Gorgonzola Telino",12.5,8,"1997-09-15","1997-10-13","1997-09-23",47.22,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Queso Manchego La Pastora",38,20,"1998-04-23","1998-05-21","1998-04-24",71.64,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Gnocchi di nonna Alice",30.4,20,"1996-09-09","1996-10-07","1996-09-17",45.08,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Wimmers gute Semmelknödel",33.25,15,"1997-09-15","1997-10-13","1997-09-23",47.22,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Sir Rodney's Scones",10,40,"1997-04-22","1997-06-03","1997-04-28",105.65,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Mascarpone Fabioli",32,50,"1997-04-22","1997-06-03","1997-04-28",105.65,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Boston Crab Meat",14.7,10,"1996-09-09","1996-10-07","1996-09-17",45.08,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Steeleye Stout",18,18,"1998-04-23","1998-05-21","1998-04-24",71.64,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Sirop d'érable",28.5,15,"1997-04-22","1997-06-03","1997-04-28",105.65,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Pâté chinois",24,4,"1997-09-15","1997-10-13","1997-09-23",47.22,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Ipoh Coffee",36.8,24,"1996-09-23","1996-10-21","1996-10-03",40.26,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Perth Pasties",26.2,20,"1996-09-23","1996-10-21","1996-10-03",40.26,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Rhönbräu Klosterbier",6.2,10,"1996-09-23","1996-10-21","1996-10-03",40.26,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Mascarpone Fabioli",32,15,"1998-04-23","1998-05-21","1998-04-24",71.64,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Teatime Chocolate Biscuits",9.2,12,"1997-09-01","1997-09-29","1997-09-11",20.6,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Gudbrandsdalsost",28.8,20,"1996-11-18","1996-12-16","1996-11-27",36.71,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Pâté chinois",19.2,12,"1996-11-18","1996-12-16","1996-11-27",36.71,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Gorgonzola Telino",10,30,"1996-11-18","1996-12-16","1996-11-27",36.71,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Chang",19,30,"1997-08-14","1997-09-11","1997-08-19",41.38,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Gustaf's Knäckebröd",21,20,"1997-09-01","1997-09-29","1997-09-11",20.6,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Tunnbröd",7.2,25,"1996-11-07","1996-12-05","1996-11-15",0.78,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Chai",14.4,15,"1996-11-07","1996-12-05","1996-11-15",0.78,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Gudbrandsdalsost",36,20,"1997-08-21","1997-09-18","1997-08-28",23.55,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Outback Lager",15,15,"1997-08-21","1997-09-18","1997-08-28",23.55,"Rita Müller","Sales Representative"
"Die Wandernde Kuh","Geitost",2.5,20,"1997-08-14","1997-09-11","1997-08-19",41.38,"Rita Müller","Sales Representative"
"Drachenblut Delikatessen","Konbu",6,7,"1998-04-20","1998-05-18","1998-04-22",149.47,"Sven Ottlieb","Order Administrator"
"Drachenblut Delikatessen","Raclette Courdavault",55,30,"1998-04-20","1998-05-18","1998-04-22",149.47,"Sven Ottlieb","Order Administrator"
"Drachenblut Delikatessen","Jack's New England Clam Chowder",9.65,9,"1998-05-04","1998-05-18","1998-05-06",7.98,"Sven Ottlieb","Order Administrator"
